ClipIndex,RelativePath,Label,Dataset,Seed,DecodedFrames,Resolution
681,moving furniture/5HabQp_UHWk.mp4,moving furniture,k400,0,32,224x224
682,baking cookies/M2xdggeRyPI.mp4,baking cookies,k400,0,32,224x224
683,golf chipping/b0dVvd7oOyM.mp4,golf chipping,k400,0,32,224x224
684,high kick/KcYO2PxxKK8.mp4,high kick,k400,0,32,224x224
685,playing tennis/T3VXxTjvZBE.mp4,playing tennis,k400,0,32,224x224
686,crawling baby/errCjgepTgE.mp4,crawling baby,k400,0,32,224x224
687,spinning poi/nSFR9pvIUyI.mp4,spinning poi,k400,0,32,224x224
688,making snowman/R4k2AkwwsMo.mp4,making snowman,k400,0,32,224x224
689,presenting weather forecast/MBaHEamggNw.mp4,presenting weather forecast,k400,0,32,224x224
690,folding clothes/2QyYgZ6Lrqg.mp4,folding clothes,k400,0,32,224x224
691,cooking chicken/v_SlRQjhQdE.mp4,cooking chicken,k400,0,32,224x224
692,side kick/tkvtOvamf7g.mp4,side kick,k400,0,32,224x224
693,crying/UAOUJ_xk7W0.mp4,crying,k400,0,32,224x224
694,riding unicycle/X56dpY3CfWo.mp4,riding unicycle,k400,0,32,224x224
695,bookbinding/aT5toj4EG8o.mp4,bookbinding,k400,0,32,224x224
696,javelin throw/Y9pghQfpxDc.mp4,javelin throw,k400,0,32,224x224
697,spinning poi/Qkj5KUudAKk.mp4,spinning poi,k400,0,32,224x224
698,folding clothes/AQaygMdrsuM.mp4,folding clothes,k400,0,32,224x224
699,triple jump/yQafT9ZppIM.mp4,triple jump,k400,0,32,224x224
700,playing controller/ggM6xlkzmCM.mp4,playing controller,k400,0,32,224x224
701,arranging flowers/O_4biPGmqFY.mp4,arranging flowers,k400,0,32,224x224
702,climbing ladder/rNwO3Df_2nI.mp4,climbing ladder,k400,0,32,224x224
703,salsa dancing/-lalLEEvhV8.mp4,salsa dancing,k400,0,32,224x224
704,swimming breast stroke/W7r-zD9WqUc.mp4,swimming breast stroke,k400,0,32,224x224
705,yoga/uu-JzxgtERE.mp4,yoga,k400,0,32,224x224
706,juggling balls/dvA8E6DAsUM.mp4,juggling balls,k400,0,32,224x224
707,arm wrestling/y2ZtHPeP4Vs.mp4,arm wrestling,k400,0,32,224x224
708,bartending/I7gaQnFsHq4.mp4,bartending,k400,0,32,224x224
709,picking fruit/UWdnjeamabM.mp4,picking fruit,k400,0,32,224x224
710,texting/G3Uimt9kq1o.mp4,texting,k400,0,32,224x224
711,slacklining/WipdqabNNDU.mp4,slacklining,k400,0,32,224x224
712,kitesurfing/omcOYBHtqW0.mp4,kitesurfing,k400,0,32,224x224
713,washing hair/iedU6jWqWtw.mp4,washing hair,k400,0,32,224x224
714,catching or throwing softball/t4-y8MPVGD8.mp4,catching or throwing softball,k400,0,32,224x224
715,dying hair/dv0athuwQ5U.mp4,dying hair,k400,0,32,224x224
716,diving cliff/ArwHY5bQGqo.mp4,diving cliff,k400,0,32,224x224
717,salsa dancing/q9AH7rULw2M.mp4,salsa dancing,k400,0,32,224x224
718,eating chips/N6QCNJUQ5qM.mp4,eating chips,k400,0,32,224x224
719,throwing axe/Q54mqN2Sh3I.mp4,throwing axe,k400,0,32,224x224
720,pole vault/tdWCdFR4Veo.mp4,pole vault,k400,0,32,224x224
721,throwing ball/l_TZi8O4BUw.mp4,throwing ball,k400,0,32,224x224
722,capoeira/WVbjA2tPnq4.mp4,capoeira,k400,0,32,224x224
723,breakdancing/VbIhWc0vys0.mp4,breakdancing,k400,0,32,224x224
724,texting/3QodkdHSHvo.mp4,texting,k400,0,32,224x224
725,dancing macarena/g29Beno9P0Y.mp4,dancing macarena,k400,0,32,224x224
726,clean and jerk/HpCCTdiFUW4.mp4,clean and jerk,k400,0,32,224x224
727,smoking hookah/lNXGwg_Ralk.mp4,smoking hookah,k400,0,32,224x224
728,hammer throw/C2zdmvw56o4.mp4,hammer throw,k400,0,32,224x224
729,air drumming/4Lajqf0_ILk.mp4,air drumming,k400,0,32,224x224
730,smoking hookah/SocvB8393Zg.mp4,smoking hookah,k400,0,32,224x224
731,juggling fire/Zs1loXTFR3s.mp4,juggling fire,k400,0,32,224x224
732,playing chess/7CsRq98ASF0.mp4,playing chess,k400,0,32,224x224
733,kitesurfing/yzWadwWQusI.mp4,kitesurfing,k400,0,32,224x224
734,tango dancing/7INeEzYy4Oc.mp4,tango dancing,k400,0,32,224x224
735,making pizza/afLu-1cOaaw.mp4,making pizza,k400,0,32,224x224
736,squat/40G3Lww9n00.mp4,squat,k400,0,32,224x224
737,dancing macarena/bTZihBV0rSQ.mp4,dancing macarena,k400,0,32,224x224
738,crawling baby/fYxrBcSQUm0.mp4,crawling baby,k400,0,32,224x224
739,pole vault/L64Zt5_ck-4.mp4,pole vault,k400,0,32,224x224
740,eating doughnuts/FYuEYAQ-vpM.mp4,eating doughnuts,k400,0,32,224x224
741,writing/7fCBO1eG3pY.mp4,writing,k400,0,32,224x224
742,weaving basket/SjtuG0wnhzE.mp4,weaving basket,k400,0,32,224x224
743,playing paintball/d7EiDCCh674.mp4,playing paintball,k400,0,32,224x224
744,drop kicking/o0kPMJxZ6YY.mp4,drop kicking,k400,0,32,224x224
745,catching or throwing frisbee/3sozY8wghYA.mp4,catching or throwing frisbee,k400,0,32,224x224
746,robot dancing/Eicmcb8FGPA.mp4,robot dancing,k400,0,32,224x224
747,cleaning shoes/JFhGckCH05U.mp4,cleaning shoes,k400,0,32,224x224
748,hoverboarding/zBjSW0j3Pb8.mp4,hoverboarding,k400,0,32,224x224
749,making snowman/Q5qPQW2fNXI.mp4,making snowman,k400,0,32,224x224
750,fixing hair/BjL9GJGgcJ0.mp4,fixing hair,k400,0,32,224x224
751,catching fish/SawLdevTbQY.mp4,catching fish,k400,0,32,224x224
752,cheerleading/J_ZQrjVSHag.mp4,cheerleading,k400,0,32,224x224
753,playing ukulele/s-EkoEYrtJk.mp4,playing ukulele,k400,0,32,224x224
754,giving or receiving award/hHRGH5VX6BU.mp4,giving or receiving award,k400,0,32,224x224
755,spray painting/EhDCXb19PXk.mp4,spray painting,k400,0,32,224x224
756,bowling/HY6AcqOJJ9c.mp4,bowling,k400,0,32,224x224
757,waxing chest/YzRwbPTeoow.mp4,waxing chest,k400,0,32,224x224
758,krumping/ieJS6AKvboc.mp4,krumping,k400,0,32,224x224
759,making snowman/iZP4D0MVnOk.mp4,making snowman,k400,0,32,224x224
760,extinguishing fire/QyzmiAgvL_A.mp4,extinguishing fire,k400,0,32,224x224
761,feeding fish/OnMijxzfYfk.mp4,feeding fish,k400,0,32,224x224
762,hurdling/kpeTv48xiJo.mp4,hurdling,k400,0,32,224x224
763,bungee jumping/GiU-rv-AHQA.mp4,bungee jumping,k400,0,32,224x224
764,shaving head/yMhDfkwCHPc.mp4,shaving head,k400,0,32,224x224
765,yoga/vrBk8PzPywY.mp4,yoga,k400,0,32,224x224
766,sharpening pencil/b8QemXjPyig.mp4,sharpening pencil,k400,0,32,224x224
767,presenting weather forecast/3VV0BrsmqQo.mp4,presenting weather forecast,k400,0,32,224x224
768,golf driving/rV5NSJAFnSQ.mp4,golf driving,k400,0,32,224x224
769,stomping grapes/6raTcaDJFdE.mp4,stomping grapes,k400,0,32,224x224
770,unboxing/dnCwZ0ZYsz0.mp4,unboxing,k400,0,32,224x224
771,auctioning/6ewaKnvGYxo.mp4,auctioning,k400,0,32,224x224
772,catching fish/yYrO_ruFg6M.mp4,catching fish,k400,0,32,224x224
773,blowing out candles/vIcFqCag6EQ.mp4,blowing out candles,k400,0,32,224x224
774,making pizza/JfSs3UWh_eY.mp4,making pizza,k400,0,32,224x224
775,riding camel/ifHASXadtyM.mp4,riding camel,k400,0,32,224x224
776,peeling apples/UOGjJejsZj4.mp4,peeling apples,k400,0,32,224x224
777,plastering/HMWQcEX-_lY.mp4,plastering,k400,0,32,224x224
778,sticking tongue out/rGS3Me0BhpI.mp4,sticking tongue out,k400,0,32,224x224
779,hurdling/3a2U0qKQIqw.mp4,hurdling,k400,0,32,224x224
780,parasailing/GO4t7GgBV38.mp4,parasailing,k400,0,32,224x224
781,digging/pcK6UtoPiyE.mp4,digging,k400,0,32,224x224
782,playing violin/n_y8AwOgu8w.mp4,playing violin,k400,0,32,224x224
783,feeding fish/tNV5aov-8dg.mp4,feeding fish,k400,0,32,224x224
784,riding scooter/x-PfXsOSUq4.mp4,riding scooter,k400,0,32,224x224
785,dying hair/FGQ1lFr5I_A.mp4,dying hair,k400,0,32,224x224
786,cooking egg/kjUe2gV15vg.mp4,cooking egg,k400,0,32,224x224
787,testifying/-rsT9HSBkyI.mp4,testifying,k400,0,32,224x224
788,making pizza/l3celWuQkD0.mp4,making pizza,k400,0,32,224x224
789,feeding fish/I8CLoYlEZ9Q.mp4,feeding fish,k400,0,32,224x224
790,swimming breast stroke/xrIJ_y8R0bg.mp4,swimming breast stroke,k400,0,32,224x224
791,waxing eyebrows/rqq6xQXdzMI.mp4,waxing eyebrows,k400,0,32,224x224
792,roller skating/1UF7EWE9Zgo.mp4,roller skating,k400,0,32,224x224
793,bench pressing/QnJV5KuBb-A.mp4,bench pressing,k400,0,32,224x224
794,stretching leg/hF55Dt9cjLs.mp4,stretching leg,k400,0,32,224x224
795,riding scooter/1eyxGgok4nQ.mp4,riding scooter,k400,0,32,224x224
796,brushing teeth/zOUgDkBoQ0M.mp4,brushing teeth,k400,0,32,224x224
797,baking cookies/pKAkazfIXFw.mp4,baking cookies,k400,0,32,224x224
798,frying vegetables/tExmfC9OKww.mp4,frying vegetables,k400,0,32,224x224
799,smoking hookah/PK6NotYtLJA.mp4,smoking hookah,k400,0,32,224x224
800,barbequing/T8pza6R53KU.mp4,barbequing,k400,0,32,224x224
801,arm wrestling/6rZuAxZ2BXk.mp4,arm wrestling,k400,0,32,224x224
802,water skiing/zWS8WhE8CE0.mp4,water skiing,k400,0,32,224x224
803,vault/Jh6I_GpZTQs.mp4,vault,k400,0,32,224x224
804,filling eyebrows/KJpK8PGt30c.mp4,filling eyebrows,k400,0,32,224x224
805,driving tractor/ep6OmkIVQ0g.mp4,driving tractor,k400,0,32,224x224
806,carving pumpkin/rRkfiCDMo4I.mp4,carving pumpkin,k400,0,32,224x224
807,balloon blowing/--gx7yb1-x0.mp4,balloon blowing,k400,0,32,224x224
808,hammer throw/19ObS7m2Xcg.mp4,hammer throw,k400,0,32,224x224
809,chopping wood/1dwkvu_KwgQ.mp4,chopping wood,k400,0,32,224x224
810,side kick/QC_7YyVP_RM.mp4,side kick,k400,0,32,224x224
811,grooming horse/V22fALmLkps.mp4,grooming horse,k400,0,32,224x224
812,playing tennis/0NCn2OMw-TE.mp4,playing tennis,k400,0,32,224x224
813,golf driving/0b9xWsXdp0Q.mp4,golf driving,k400,0,32,224x224
814,skiing (not slalom or crosscountry)/9ntB1W4PT8Q.mp4,skiing (not slalom or crosscountry),k400,0,32,224x224
815,playing accordion/NCXrdjPLp34.mp4,playing accordion,k400,0,32,224x224
816,making sushi/PU2Pj2eSHdk.mp4,making sushi,k400,0,32,224x224
817,belly dancing/UyRlwBGp-p8.mp4,belly dancing,k400,0,32,224x224
818,jumping into pool/uyzyQlpX7oE.mp4,jumping into pool,k400,0,32,224x224
819,tapping guitar/T_r6mku2izY.mp4,tapping guitar,k400,0,32,224x224
820,tasting food/j9r3aJoadFw.mp4,tasting food,k400,0,32,224x224
821,spinning poi/IMXl2m2fLyo.mp4,spinning poi,k400,0,32,224x224
822,texting/jfws9brJqmA.mp4,texting,k400,0,32,224x224
823,playing keyboard/8u9cUH3ERto.mp4,playing keyboard,k400,0,32,224x224
824,mowing lawn/aOOFB06MSKY.mp4,mowing lawn,k400,0,32,224x224
825,contact juggling/8sMDOF32jyU.mp4,contact juggling,k400,0,32,224x224
826,zumba/VrFBXoNji-I.mp4,zumba,k400,0,32,224x224
827,bobsledding/TDQ3c39we9s.mp4,bobsledding,k400,0,32,224x224
828,making pizza/Et44MRw4wlc.mp4,making pizza,k400,0,32,224x224
829,kitesurfing/KsGNtrYcUlI.mp4,kitesurfing,k400,0,32,224x224
830,brushing hair/7jZu9rK-idU.mp4,brushing hair,k400,0,32,224x224
831,skateboarding/4GfVzxBqhwQ.mp4,skateboarding,k400,0,32,224x224
832,assembling computer/5up9gVSpFJ8.mp4,assembling computer,k400,0,32,224x224
833,playing poker/cHJdqS9Y4Zk.mp4,playing poker,k400,0,32,224x224
834,brushing teeth/S2vXbQq_P_Q.mp4,brushing teeth,k400,0,32,224x224
835,frying vegetables/1HYTGM88W3o.mp4,frying vegetables,k400,0,32,224x224
836,bench pressing/X6Ma61_cn24.mp4,bench pressing,k400,0,32,224x224
837,throwing ball/PgV4Yqp41Cs.mp4,throwing ball,k400,0,32,224x224
838,swing dancing/xzjZZI6NgWM.mp4,swing dancing,k400,0,32,224x224
839,scrambling eggs/GcAKQOnGzjM.mp4,scrambling eggs,k400,0,32,224x224
840,checking tires/vJcgY5HHGeo.mp4,checking tires,k400,0,32,224x224
841,driving tractor/EPSgQHJdX2U.mp4,driving tractor,k400,0,32,224x224
842,celebrating/SUklCrACK6Y.mp4,celebrating,k400,0,32,224x224
843,flying kite/FfD_aIeo7tk.mp4,flying kite,k400,0,32,224x224
844,riding or walking with horse/2qYeBn8UQ9s.mp4,riding or walking with horse,k400,0,32,224x224
845,dribbling basketball/x3Vle4V_bow.mp4,dribbling basketball,k400,0,32,224x224
846,javelin throw/QyiKdczXhek.mp4,javelin throw,k400,0,32,224x224
847,crying/naM0F1SErTs.mp4,crying,k400,0,32,224x224
848,surfing water/G2fNmkgSFXk.mp4,surfing water,k400,0,32,224x224
849,cooking sausages/zj5vho8H-B0.mp4,cooking sausages,k400,0,32,224x224
850,crossing river/ehdUqlMjjxM.mp4,crossing river,k400,0,32,224x224
851,kicking field goal/LxjmhiTbN0k.mp4,kicking field goal,k400,0,32,224x224
852,setting table/qFtyTHcq9P4.mp4,setting table,k400,0,32,224x224
853,pumping fist/dvHmM1blT-M.mp4,pumping fist,k400,0,32,224x224
854,playing chess/gdbGItsflHs.mp4,playing chess,k400,0,32,224x224
855,playing piano/tvYEDMsUb3I.mp4,playing piano,k400,0,32,224x224
856,blowing glass/iV-PFw2xK8o.mp4,blowing glass,k400,0,32,224x224
857,dancing ballet/g6fNdqJ9SIs.mp4,dancing ballet,k400,0,32,224x224
858,playing recorder/Imln6bFyvl0.mp4,playing recorder,k400,0,32,224x224
859,washing feet/fxhArffcXZM.mp4,washing feet,k400,0,32,224x224
860,washing feet/nM_AZF9KbBU.mp4,washing feet,k400,0,32,224x224
861,opening bottle/V-atuDGC938.mp4,opening bottle,k400,0,32,224x224
862,jumpstyle dancing/HYtathHqmZ0.mp4,jumpstyle dancing,k400,0,32,224x224
863,shining shoes/5FwzgoSzqDY.mp4,shining shoes,k400,0,32,224x224
864,shot put/CBUV2-7htZk.mp4,shot put,k400,0,32,224x224
865,hugging/bxsY1e9NGrk.mp4,hugging,k400,0,32,224x224
866,stomping grapes/UqHTu92Pn8E.mp4,stomping grapes,k400,0,32,224x224
867,unboxing/513xu7Fu1bc.mp4,unboxing,k400,0,32,224x224
868,crying/O7GdtQALp2A.mp4,crying,k400,0,32,224x224
869,waxing chest/QTDSbSqs2nw.mp4,waxing chest,k400,0,32,224x224
870,playing saxophone/tVrk0rMWbuY.mp4,playing saxophone,k400,0,32,224x224
871,side kick/YbcHUWUPX6A.mp4,side kick,k400,0,32,224x224
872,punching bag/2okHMEDaJyA.mp4,punching bag,k400,0,32,224x224
873,blowing glass/kZUinsOjdn4.mp4,blowing glass,k400,0,32,224x224
874,reading book/OFdV30ObM38.mp4,reading book,k400,0,32,224x224
875,shearing sheep/wH8C285Wolc.mp4,shearing sheep,k400,0,32,224x224
876,shaving legs/5NC9DX7MYrY.mp4,shaving legs,k400,0,32,224x224
877,folding paper/A1vMsy07EGI.mp4,folding paper,k400,0,32,224x224
878,skiing (not slalom or crosscountry)/2kZrPCXHYqY.mp4,skiing (not slalom or crosscountry),k400,0,32,224x224
879,cooking on campfire/C14qcGOvXfk.mp4,cooking on campfire,k400,0,32,224x224
880,playing harmonica/7tMtGnpNlDg.mp4,playing harmonica,k400,0,32,224x224
881,massaging legs/JIdyMkc_RpA.mp4,massaging legs,k400,0,32,224x224
882,tobogganing/nc3DUxfBwuQ.mp4,tobogganing,k400,0,32,224x224
883,air drumming/5KUxFX1HKbI.mp4,air drumming,k400,0,32,224x224
884,catching fish/gpfgdV5Sta0.mp4,catching fish,k400,0,32,224x224
885,recording music/ACnAUswsTZk.mp4,recording music,k400,0,32,224x224
886,decorating the christmas tree/Ew0pjMBmOpM.mp4,decorating the christmas tree,k400,0,32,224x224
887,biking through snow/uWZ3RlXa6aE.mp4,biking through snow,k400,0,32,224x224
888,playing badminton/Qo-uId48tSk.mp4,playing badminton,k400,0,32,224x224
889,eating chips/XIwFNLIq-AQ.mp4,eating chips,k400,0,32,224x224
890,parasailing/g0HR_kMMUbE.mp4,parasailing,k400,0,32,224x224
891,watering plants/zMsCWaXFQHY.mp4,watering plants,k400,0,32,224x224
892,flipping pancake/eGqdUZUcD94.mp4,flipping pancake,k400,0,32,224x224
893,washing dishes/DKLXfFcjJRc.mp4,washing dishes,k400,0,32,224x224
894,beatboxing/LWvujnRQvXI.mp4,beatboxing,k400,0,32,224x224
895,dribbling basketball/MCq7873UJbQ.mp4,dribbling basketball,k400,0,32,224x224
896,playing cards/rmy8S3m19_o.mp4,playing cards,k400,0,32,224x224
897,hammer throw/ODFAovuLgj8.mp4,hammer throw,k400,0,32,224x224
898,presenting weather forecast/DB2kDHjOhZM.mp4,presenting weather forecast,k400,0,32,224x224
899,folding paper/esoWCQAjk9Q.mp4,folding paper,k400,0,32,224x224
900,snatch weight lifting/W7AEkMptz28.mp4,snatch weight lifting,k400,0,32,224x224
901,driving car/loXa6-YD_ZY.mp4,driving car,k400,0,32,224x224
902,canoeing or kayaking/wz4Din3cz4Y.mp4,canoeing or kayaking,k400,0,32,224x224
903,crawling baby/JlpaAIpXRME.mp4,crawling baby,k400,0,32,224x224
904,capoeira/SyNDPEY4PmQ.mp4,capoeira,k400,0,32,224x224
905,ice fishing/D2eDLRxHah0.mp4,ice fishing,k400,0,32,224x224
906,getting a tattoo/lc9PGwthWpg.mp4,getting a tattoo,k400,0,32,224x224
907,snowkiting/0EanyVeirwA.mp4,snowkiting,k400,0,32,224x224
908,brush painting/81OBTZcJHL8.mp4,brush painting,k400,0,32,224x224
909,doing laundry/dTJIlUhRaPE.mp4,doing laundry,k400,0,32,224x224
910,washing dishes/L80Ix_tlHKE.mp4,washing dishes,k400,0,32,224x224
911,opening present/d7OAUHXxrpM.mp4,opening present,k400,0,32,224x224
912,tying bow tie/1LHDkQrZI4I.mp4,tying bow tie,k400,0,32,224x224
913,brush painting/8yPgVBq2t8g.mp4,brush painting,k400,0,32,224x224
914,giving or receiving award/0jXKXu2WNPQ.mp4,giving or receiving award,k400,0,32,224x224
915,baby waking up/HVrR3h9gokM.mp4,baby waking up,k400,0,32,224x224
916,dribbling basketball/YZ54-XbdqD8.mp4,dribbling basketball,k400,0,32,224x224
917,waxing eyebrows/gIorJoDgVGk.mp4,waxing eyebrows,k400,0,32,224x224
918,playing harmonica/1HfCdmtv-88.mp4,playing harmonica,k400,0,32,224x224
919,catching or throwing baseball/ywXZQ-mSp8Y.mp4,catching or throwing baseball,k400,0,32,224x224
920,shooting basketball/wTzHthyb1Hw.mp4,shooting basketball,k400,0,32,224x224
921,waxing back/tD_GHdKYscw.mp4,waxing back,k400,0,32,224x224
922,squat/iE1OuuZHv74.mp4,squat,k400,0,32,224x224
923,hitting baseball/gpGeQDxoyMU.mp4,hitting baseball,k400,0,32,224x224
924,javelin throw/VZADcDVuH-E.mp4,javelin throw,k400,0,32,224x224
925,grooming horse/qD52CX0CSBs.mp4,grooming horse,k400,0,32,224x224
926,catching fish/HpE1fQbxVIw.mp4,catching fish,k400,0,32,224x224
927,archery/mQVDRIPcqAQ.mp4,archery,k400,0,32,224x224
928,crawling baby/NueWwSBCwFY.mp4,crawling baby,k400,0,32,224x224
929,gymnastics tumbling/MAQd6Wue3Gs.mp4,gymnastics tumbling,k400,0,32,224x224
930,parkour/53mTRflwO9Y.mp4,parkour,k400,0,32,224x224
931,blowing nose/EKVBzHOZUCk.mp4,blowing nose,k400,0,32,224x224
932,situp/z-RxZpo9-y4.mp4,situp,k400,0,32,224x224
933,hula hooping/gWfsLk-B4DY.mp4,hula hooping,k400,0,32,224x224
934,writing/KJKMceXl1pk.mp4,writing,k400,0,32,224x224
935,baking cookies/2djtbcbuhkI.mp4,baking cookies,k400,0,32,224x224
936,cartwheeling/NzaU-nWdLR4.mp4,cartwheeling,k400,0,32,224x224
937,front raises/R_0dVlWAuRM.mp4,front raises,k400,0,32,224x224
938,windsurfing/-0Y3H5y75t8.mp4,windsurfing,k400,0,32,224x224
939,dunking basketball/hJ2TR5S2iYw.mp4,dunking basketball,k400,0,32,224x224
940,headbutting/Toh8wx_8cCI.mp4,headbutting,k400,0,32,224x224
941,biking through snow/oN2mxUFcZrM.mp4,biking through snow,k400,0,32,224x224
942,shaving legs/rB7OTl7X2V4.mp4,shaving legs,k400,0,32,224x224
943,chopping wood/K2Cus70MVE4.mp4,chopping wood,k400,0,32,224x224
944,kissing/r005aSoAxkg.mp4,kissing,k400,0,32,224x224
945,pole vault/jxg9tGhF_h0.mp4,pole vault,k400,0,32,224x224
946,arm wrestling/x8MZpti49ZE.mp4,arm wrestling,k400,0,32,224x224
947,playing didgeridoo/Tf-uqQgehso.mp4,playing didgeridoo,k400,0,32,224x224
948,scrambling eggs/b05S-4t1vYQ.mp4,scrambling eggs,k400,0,32,224x224
949,extinguishing fire/VhLOskCdM10.mp4,extinguishing fire,k400,0,32,224x224
950,playing cymbals/XAEW1WeSy7c.mp4,playing cymbals,k400,0,32,224x224
951,smoking/36hI7YjtRjI.mp4,smoking,k400,0,32,224x224
952,playing harp/SqUWyvnIqPI.mp4,playing harp,k400,0,32,224x224
953,front raises/_BCJhz-W4Ug.mp4,front raises,k400,0,32,224x224
954,sword fighting/rgi5z8KwW8Y.mp4,sword fighting,k400,0,32,224x224
955,blowing out candles/XEwDChMDq3k.mp4,blowing out candles,k400,0,32,224x224
956,riding mechanical bull/mr-B2VGcjC4.mp4,riding mechanical bull,k400,0,32,224x224
957,motorcycling/VSzLwoPlQ_8.mp4,motorcycling,k400,0,32,224x224
958,playing kickball/waUXW1hXv1s.mp4,playing kickball,k400,0,32,224x224
959,clapping/8ChV2Ud4TeA.mp4,clapping,k400,0,32,224x224
960,hugging/y1uunWKuM6w.mp4,hugging,k400,0,32,224x224
961,folding napkins/hCes-3tvz2g.mp4,folding napkins,k400,0,32,224x224
962,opening present/RMxXqSQ7u34.mp4,opening present,k400,0,32,224x224
963,gymnastics tumbling/myC9WSFt0kw.mp4,gymnastics tumbling,k400,0,32,224x224
964,shaking hands/AnSSaui3c-4.mp4,shaking hands,k400,0,32,224x224
965,surfing water/NOJosjfIAgs.mp4,surfing water,k400,0,32,224x224
966,washing feet/5PP6Ab5jMBo.mp4,washing feet,k400,0,32,224x224
967,tying bow tie/c64CSpgiJ90.mp4,tying bow tie,k400,0,32,224x224
968,mowing lawn/27cNSPMwniE.mp4,mowing lawn,k400,0,32,224x224
969,riding a bike/9uMYKtV6C30.mp4,riding a bike,k400,0,32,224x224
970,making pizza/zLTioRwYIog.mp4,making pizza,k400,0,32,224x224
971,balloon blowing/DIRJHaa1Ltc.mp4,balloon blowing,k400,0,32,224x224
972,carving pumpkin/0IkXLyWWuP4.mp4,carving pumpkin,k400,0,32,224x224
973,waxing chest/FGzR_hqqZUs.mp4,waxing chest,k400,0,32,224x224
974,tai chi/VaH76dkriow.mp4,tai chi,k400,0,32,224x224
975,tobogganing/2tl-wqppdZ8.mp4,tobogganing,k400,0,32,224x224
976,swimming breast stroke/xYX8CJgFC3o.mp4,swimming breast stroke,k400,0,32,224x224
977,biking through snow/BLk8ckj7TrI.mp4,biking through snow,k400,0,32,224x224
978,tasting beer/8_3-jVmTbL0.mp4,tasting beer,k400,0,32,224x224
979,bending metal/2lqopMIZCaY.mp4,bending metal,k400,0,32,224x224
980,playing chess/MsGsQjtJCmA.mp4,playing chess,k400,0,32,224x224
981,playing bass guitar/hxL6EZFQAOE.mp4,playing bass guitar,k400,0,32,224x224
982,marching/bwnBONP6EIk.mp4,marching,k400,0,32,224x224
983,planting trees/RWDZxuWzBwk.mp4,planting trees,k400,0,32,224x224
984,juggling balls/cDc1N9kSq44.mp4,juggling balls,k400,0,32,224x224
985,catching or throwing frisbee/wDKE5BHyCBg.mp4,catching or throwing frisbee,k400,0,32,224x224
986,making a sandwich/hZjA51OlWU4.mp4,making a sandwich,k400,0,32,224x224
987,tapping guitar/ELR0gY1MMdU.mp4,tapping guitar,k400,0,32,224x224
988,playing trombone/vPm65Kuccr8.mp4,playing trombone,k400,0,32,224x224
989,applauding/brBw6cFwock.mp4,applauding,k400,0,32,224x224
990,sailing/pk86-OrHKew.mp4,sailing,k400,0,32,224x224
991,somersaulting/aKBkNVygF58.mp4,somersaulting,k400,0,32,224x224
992,capoeira/SRhhThokfuY.mp4,capoeira,k400,0,32,224x224
993,salsa dancing/JUejV8qEtko.mp4,salsa dancing,k400,0,32,224x224
994,blowing out candles/0daXPAF1fxg.mp4,blowing out candles,k400,0,32,224x224
995,country line dancing/c6adHgOMWk8.mp4,country line dancing,k400,0,32,224x224
996,sign language interpreting/tiA_hLag5Kw.mp4,sign language interpreting,k400,0,32,224x224
997,playing basketball/ke5G0LB2MDw.mp4,playing basketball,k400,0,32,224x224
998,fixing hair/k7RLK0zVCXk.mp4,fixing hair,k400,0,32,224x224
999,shearing sheep/-MN-Zv7zQsU.mp4,shearing sheep,k400,0,32,224x224
